Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style","URL"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603FRNPO9BN270","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3892-2-ND,311-3892-1-ND,311-3892-6-ND","CC0603FRNPO9BN270","YAGEO","YAGEO","CAP CER 27PF 50V C0G/NPO 0603","38.518","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO9BN270/5883500"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603FPNPO9BN270","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","13-CC0603FPNPO9BN270TR-ND,13-CC0603FPNPO9BN270CT-ND,13-CC0603FPNPO9BN270DKR-ND","CC0603FPNPO9BN270","YAGEO","YAGEO","CAP CER 27PF 50V C0G/NPO 0603","19.956","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FPNPO9BN270/11490148"
"https://yageogroup.com/content/Resource%20Library/Datasheet/UPY-NP0X7R_MV_100-TO-630V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3880-2-ND,311-3880-1-ND,311-3880-6-ND","CC0603FRNPO0BN220","YAGEO","YAGEO","CAP CER 22PF 100V C0G/NPO 0603","1.458","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO0BN220/5883482"
"https://datasheets.kyocera-avx.com/C0GNP0-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15ACG1H270GTTR-ND,478-KGM15ACG1H270GTCT-ND,478-KGM15ACG1H270GTDKR-ND","KGM15ACG1H270GT","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 50V C0G/NP0 0603","10.181","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - C0G","Active","27 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGM15ACG1H270GT/1599743"
"https://yageogroup.com/content/Resource%20Library/Datasheet/UPY-NP0X7R_MV_100-TO-630V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","13-CC0603FRNPO0BN270TR-ND,13-CC0603FRNPO0BN270CT-ND,13-CC0603FRNPO0BN270DKR-ND","CC0603FRNPO0BN270","YAGEO","YAGEO","CAP CER 27PF 100V C0G/NPO 0603","3.939","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","27 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO0BN270/11490149"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220G100NTDTR-ND,4713-GMC10CG220G100NTDCT-ND,4713-GMC10CG220G100NTDDKR-ND","GMC10CG220G100NTD","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 2% 100V","10.000","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220G100NTD/24634056"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG270G50NTTR-ND,4713-GMC10CG270G50NTCT-ND,4713-GMC10CG270G50NTDKR-ND","GMC10CG270G50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 27PF 2% 50V","4.000","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","27 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG270G50NT/24709915"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603FRNPO9BN240","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","13-CC0603FRNPO9BN240TR-ND,13-CC0603FRNPO9BN240CT-ND,13-CC0603FRNPO9BN240DKR-ND","CC0603FRNPO9BN240","YAGEO","YAGEO","CAP CER 24PF 50V C0G/NPO 0603","50.825","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","24 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO9BN240/5883499"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603FRNPO9BN300","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3894-2-ND,311-3894-1-ND,311-3894-6-ND","CC0603FRNPO9BN300","YAGEO","YAGEO","CAP CER 30PF 50V C0G/NPO 0603","802","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","30 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO9BN300/5883502"
"https://yageogroup.com/content/Resource%20Library/Datasheet/UPY-NP0X7R_MV_100-TO-630V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","13-CC0603FRNPO0BN300TR-ND,13-CC0603FRNPO0BN300CT-ND,13-CC0603FRNPO0BN300DKR-ND","CC0603FRNPO0BN300","YAGEO","YAGEO","CAP CER 30PF 100V C0G/NPO 0603","5.402","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","30 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO0BN300/11490825"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG300F100NTTR-ND,4713-GMC10CG300F100NTCT-ND,4713-GMC10CG300F100NTDKR-ND","GMC10CG300F100NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 30PF 1% 100V","3.990","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","30 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG300F100NT/24709970"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A270FXACW1BCTR-ND,720-VJ0603A270FXACW1BCCT-ND,720-VJ0603A270FXACW1BCDKR-ND","VJ0603A270FXACW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 27PF 50V C0G/NP0 0603","3.700","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A270FXACW1BC/8303657"
"https://datasheets.kyocera-avx.com/C0GNP0-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15ACG1H270FTTR-ND,478-KGM15ACG1H270FTCT-ND,478-KGM15ACG1H270FTDKR-ND","KGM15ACG1H270FT","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 50V C0G/NP0 0603","7.862","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - C0G","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGM15ACG1H270FT/1599741"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG240F50NTTR-ND,4713-GMC10CG240F50NTCT-ND,4713-GMC10CG240F50NTDKR-ND","GMC10CG240F50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 24PF 1% 50V","13.750","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","24 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG240F50NT/24634020"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG240G100NTTR-ND,4713-GMC10CG240G100NTCT-ND,4713-GMC10CG240G100NTDKR-ND","GMC10CG240G100NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 24PF 2% 100V","4.000","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","24 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG240G100NT/24634051"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A270GTTR-ND,478-KGQ15ACG2A270GTCT-ND,478-KGQ15ACG2A270GTDKR-ND","06031U270GAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 100V C0G/NP0 0603","5.789","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","27 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U270GAT2A/1598884"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG1H240GTTR-ND,478-KGQ15ACG1H240GTCT-ND,478-KGQ15ACG1H240GTDKR-ND","KGQ15ACG1H240GT","KYOCERA AVX","KYOCERA AVX","CAP CER 24PF 50V NP0 0603","5.488","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","24 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGQ15ACG1H240GT/1600312"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG1H220GTTR-ND,478-KGQ15ACG1H220GTCT-ND,478-KGQ15ACG1H220GTDKR-ND","KGQ15ACG1H220GT","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 50V NP0 0603","1.970","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGQ15ACG1H220GT/1600308"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A240GTTR-ND,478-KGQ15ACG2A240GTCT-ND,478-KGQ15ACG2A240GTDKR-ND","06031U240GAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 24PF 100V NP0 0603","2.155","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","24 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U240GAT2A/1598881"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A300GTTR-ND,478-KGQ15ACG2A300GTCT-ND,478-KGQ15ACG2A300GTDKR-ND","06031U300GAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 30PF 100V C0G/NP0 0603","166","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","30 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U300GAT2A/1598897"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A220FTTR-ND,478-KGQ15ACG2A220FTCT-ND,478-KGQ15ACG2A220FTDKR-ND","06031U220FAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 100V NP0 0603","9.252","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","22 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U220FAT2A/1598875"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A220GTTR-ND,478-KGQ15ACG2A220GTCT-ND,478-KGQ15ACG2A220GTDKR-ND","06031U220GAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 100V C0G/NP0 0603","2.946","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","22 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U220GAT2A/1598876"
"https://www.johansondielectrics.com/search/pdf/?s=%22QSCP251Q220G1GV001T%22","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2456/Capacitor%200603%281608%29.jpg","712-QSCP251Q220G1GV001TTR-ND,712-QSCP251Q220G1GV001TCT-ND,712-QSCP251Q220G1GV001TDKR-ND","QSCP251Q220G1GV001T","Johanson Technology Inc.","Johanson Technology Inc.","CAP CER 22PF 250V C0G/NP0 0603","19.673","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","S","Active","22 pF","±2%","250V","C0G, NP0","-55°C ~ 150°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.062"" L x 0.032"" W (1.57mm x 0.81mm)","-","0.035"" (0.89mm)","-","-","https://www.digikey.be/en/products/detail/johanson-technology-inc/QSCP251Q220G1GV001T/1561614"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A240FTTR-ND,478-KGQ15ACG2A240FTCT-ND,478-KGQ15ACG2A240FTDKR-ND","06031U240FAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 24PF 100V NP0 0603","15.164","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","24 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U240FAT2A/1598880"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG1H270FTTR-ND,478-KGQ15ACG1H270FTCT-ND,478-KGQ15ACG1H270FTDKR-ND","KGQ15ACG1H270FT","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 50V NP0 0603","3.783","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGQ15ACG1H270FT/1600314"
"https://datasheets.kyocera-avx.com/C0GNP0-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15ACG2A270GTTR-ND,478-KGM15ACG2A270GTCT-ND,478-KGM15ACG2A270GTDKR-ND","KGM15ACG2A270GT","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 100V C0G/NP0 0603","7.860","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - C0G","Active","27 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGM15ACG2A270GT/1116208"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG1H240FTTR-ND,478-KGQ15ACG1H240FTCT-ND,478-KGQ15ACG1H240FTDKR-ND","KGQ15ACG1H240FT","KYOCERA AVX","KYOCERA AVX","CAP CER 24PF 50V NP0 0603","7.490","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","24 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGQ15ACG1H240FT/1600311"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG1H300FTTR-ND,478-KGQ15ACG1H300FTCT-ND,478-KGQ15ACG1H300FTDKR-ND","KGQ15ACG1H300FT","KYOCERA AVX","KYOCERA AVX","CAP CER 30PF 50V NP0 0603","444","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","30 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGQ15ACG1H300FT/1600327"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG1H220FTTR-ND,478-KGQ15ACG1H220FTCT-ND,478-KGQ15ACG1H220FTDKR-ND","KGQ15ACG1H220FT","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 50V NP0 0603","0","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","22 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGQ15ACG1H220FT/1600307"
"https://datasheets.kyocera-avx.com/C0GNP0-Dielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-06035A250GAT2ATR-ND,478-06035A250GAT2ACT-ND,478-06035A250GAT2ADKR-ND","06035A250GAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 25PF 50V NP0 0603","7.765","0.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","25 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06035A250GAT2A/1599738"
"https://datasheets.kyocera-avx.com/KGQ-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7228/MFG_478_KGQ_series.jpg","478-KGQ15ACG2A270FTTR-ND,478-KGQ15ACG2A270FTCT-ND,478-KGQ15ACG2A270FTDKR-ND","06031U270FAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 27PF 100V NP0 0603","3.389","0.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGQ","Active","27 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0603 (1608 Metric)","0.060"" L x 0.030"" W (1.52mm x 0.76mm)","-","0.036"" (0.91mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/06031U270FAT2A/1598883"
"https://yageogroup.com/content/datasheet/asset/file/UPY-AC_NP0X7RX7S_6_3V-TO-2KV","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/AC_Series_0603_1608.jpg","13-AC0603FRNPO9BN270TR-ND,13-AC0603FRNPO9BN270CT-ND,13-AC0603FRNPO9BN270DKR-ND","AC0603FRNPO9BN270","YAGEO","YAGEO","CAP CER 27PF 50V C0G/NPO 0603","6.264","0.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/AC0603FRNPO9BN270/7707912"
"https://datasheets.kyocera-avx.com/C0GNP0-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15ACG2A220GTTR-ND,478-KGM15ACG2A220GTCT-ND,478-KGM15ACG2A220GTDKR-ND","KGM15ACG2A220GT","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 100V C0G/NP0 0603","3.427","0.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - C0G","Active","22 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGM15ACG2A220GT/1598418"
