Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings","URL"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1890/RCP2512B.jpg","RCP2512B1K00JEC-ND","RCP2512B1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3.5W 2512","0","3.0209","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","3.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.124"" W (6.35mm x 3.15mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP2512B1K00JEC/5795379"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/710/RCP2512W.jpg","RCP2512W1K00JEC-ND","RCP2512W1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3.5W 2512","0","3.0209","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","3.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.124"" W (6.35mm x 3.15mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP2512W1K00JEC/5796459"
"https://www.vishay.com/doc?30102","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/WSCseries_4527jlead.jpg","541-WSC45271K000JEATR-ND,541-WSC45271K000JEACT-ND,541-WSC45271K000JEADKR-ND","WSC45271K000JEA","Vishay Dale","Vishay Dale","WSC4527 1K 5% EA E3","280","2.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WSC","Active","1 kOhms","±5%","2W","Wirewound","Automotive AEC-Q200, Pulse Withstanding","±20ppm/°C","-65°C ~ 275°C","4527 J-Lead","4527","0.455"" L x 0.275"" W (11.56mm x 6.98mm)","0.177"" (4.49mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/WSC45271K000JEA/26752108"
"https://www.vishay.com/docs/51055/d2to20.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7424/MFG_716%7ETO263%28D2PAK%29%7E%7E2.jpg","D2TO020C10000JRE3-ND","D2TO020C10000JRE3","Vishay Sfernice","Vishay Sfernice","RES SMD 1K OHM 5% 20W TO263","0","2.74806","0","500","Tape & Reel (TR)","D2TO20","Active","1 kOhms","±5%","20W","Thick Film","Automotive AEC-Q200, Moisture Resistant, Non-Inductive","±150ppm/°C","-55°C ~ 155°C","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","TO-263 (D2PAK)","0.398"" L x 0.346"" W (10.10mm x 8.80mm)","0.189"" (4.80mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-sfernice/D2TO020C10000JRE3/4024348"
"https://www.vishay.com/docs/51054/dto25.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_716%7ETO252%28DPAK%29%7E%7E2.jpg","716-1071-5-ND","DTO025C10000JTE3","Vishay Sfernice","Vishay Sfernice","RES SMD 1K OHM 5% 25W TO252","0","2.3846","0","100","Tube","DTO25","Active","1 kOhms","±5%","25W","Thick Film","Automotive AEC-Q200, Non-Inductive","±150ppm/°C","-55°C ~ 150°C","TO-252-3, DPAK (2 Leads + Tab), SC-63","TO-252 (DPAK)","0.323"" L x 0.287"" W (8.20mm x 7.30mm)","0.122"" (3.10mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-sfernice/DTO025C10000JTE3/5247481"
"https://www.ohmite.com/assets/images/res-tfss.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4100/MFG_TFSSCxxEseries.jpg","273-TFSSC1K00JETR-ND","TFSSC1K00JE","Ohmite","Ohmite","RES 1K OHM 5% 3/4W SMD","0","2.29772","0","500","Tape & Reel (TR)","TFSS","Active","1 kOhms","±5%","0.75W, 3/4W","Thick Film","Non-Inductive, Pulse Withstanding","±100ppm/°C","-40°C ~ 155°C","Nonstandard","-","0.512"" L x 0.217"" W (13.00mm x 5.50mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/TFSSC1K00JE/17038737"
"https://www.seielect.com/catalog/SEI-HVC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/738_1206.jpg","HVCB1206JDD1K00TR-ND,HVCB1206JDD1K00CT-ND,HVCB1206JDD1K00DKR-ND","HVCB1206JDD1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/3W 1206","1.206","2.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HVC","Active","1 kOhms","±5%","0.333W, 1/3W","Thick Film","High Voltage, Moisture Resistant, Pulse Withstanding","±100ppm/°C","-55°C ~ 150°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.030"" (0.75mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/HVCB1206JDD1K00/2619767"
"https://www.ohmite.com/assets/images/res-macrochip.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2911/MC%20SERIES.jpg","MC102JE-1K-ND","MC102821001JE","Ohmite","Ohmite","RES SMD 1K OHM 5% 1.5W 5025","0","2.12904","0","500","Bulk","Macrochip","Active","1 kOhms","±5%","1.5W","Thick Film","High Voltage, Non-Inductive","±50ppm/°C","-55°C ~ 180°C","Nonstandard","-","0.500"" L x 0.250"" W (12.70mm x 6.35mm)","0.142"" (3.60mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/MC102821001JE/823592"
"https://www.ohmite.com/assets/images/res-rw.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/516/RW5S0FAR100FET.JPG","273-RW5S0FA1K00JETTR-ND,273-RW5S0FA1K00JETCT-ND,273-RW5S0FA1K00JETDKR-ND","RW5S0FA1K00JET","Ohmite","Ohmite","RES SMD 1K OHM 5% 5W L BEND","48","2.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RW","Active","1 kOhms","±5%","5W","Wirewound","-","±20ppm/°C","-55°C ~ 155°C","SMD, L-Bend","-","0.806"" L x 0.365"" W (20.47mm x 9.27mm)","0.406"" (10.31mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/RW5S0FA1K00JET/3830366"
"https://www.ohmite.com/assets/images/res-tfss.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4100/MFG_TFSSCxxEseries.jpg","273-TFSSB1K00JETR-ND","TFSSB1K00JE","Ohmite","Ohmite","RES 1K OHM 5% 1/2W SMD","0","1.95056","0","500","Tape & Reel (TR)","TFSS","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Non-Inductive, Pulse Withstanding","±100ppm/°C","-40°C ~ 155°C","Nonstandard","-","0.433"" L x 0.217"" W (11.00mm x 5.50mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/TFSSB1K00JE/17038741"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1890/RCP2512B.jpg","RCP2512B1K00JEB-ND","RCP2512B1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3.5W 2512","0","1.94409","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","3.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.124"" W (6.35mm x 3.15mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP2512B1K00JEB/5795378"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/710/RCP2512W.jpg","RCP2512W1K00JEB-ND","RCP2512W1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3.5W 2512","0","1.94409","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","3.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.124"" W (6.35mm x 3.15mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP2512W1K00JEB/5796458"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1203/RCP0505B.jpg","RCP0505B1K00JEC-ND","RCP0505B1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.4W 0505","0","1.81626","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0505 (1412 Metric)","0505","0.055"" L x 0.050"" W (1.40mm x 1.27mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0505B1K00JEC/5788901"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1146/RCP0505W.jpg","RCP0505W1K00JEC-ND","RCP0505W1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.4W 0505","0","1.81626","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0505 (1412 Metric)","0505","0.055"" L x 0.050"" W (1.40mm x 1.27mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0505W1K00JEC/5789981"
"https://www.ohmite.com/assets/images/res-tfss.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4100/MFG_TFSSCxxEseries.jpg","273-TFSSA1K00JETR-ND","TFSSA1K00JE","Ohmite","Ohmite","RES 1K OHM 5% 1/2W SMD","0","1.74739","0","1000","Tape & Reel (TR)","TFSS","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Non-Inductive, Pulse Withstanding","±100ppm/°C","-40°C ~ 155°C","Nonstandard","-","0.354"" L x 0.217"" W (9.00mm x 5.50mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/TFSSA1K00JE/17038526"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1883/RCP1206B.jpg","RCP1206B1K00JEC-ND","RCP1206B1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 2.4W 1206","0","1.72438","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","2.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.060"" W (3.10mm x 1.52mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP1206B1K00JEC/5793221"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1174/RCP1206W.jpg","RCP1206W1K00JEC-ND","RCP1206W1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 2.4W 1206","0","1.72438","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","2.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.060"" W (3.10mm x 1.52mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP1206W1K00JEC/5794300"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/926/RCP0603B.jpg","RCP0603B1K00JEC-ND","RCP0603B1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.5W 0603","0","1.61908","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.023"" (0.58mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0603B1K00JEC/5791061"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1262/RCP0603W.jpg","RCP0603W1K00JEC-ND","RCP0603W1K00JEC","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.5W 0603","0","1.61908","0","500","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.023"" (0.58mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0603W1K00JEC/5792141"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2587/RWS7%2C%2010.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4175/NonstdSMD.jpg","273-RWS101KJTR-ND","RWS10 1K J TR","Ohmite","Ohmite","10 WATTS WIREWOUND SMD 1 KILOOHM","0","1.50035","0","200","Tape & Reel (TR)","RWS","Active","1 kOhms","±5%","10W","Wirewound","Pulse Withstanding","±20ppm/°C","-55°C ~ 275°C","Nonstandard","-","1.126"" L x 0.472"" W (28.60mm x 12.00mm)","0.512"" (13.00mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/RWS10-1K-J-TR/16369445"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-7&DocType=Data%20Sheet&DocLang=English&DocFormat=pdf&PartCntxt=3-2176406-2","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/TE-4527.jpg","A144090TR-ND,A144090CT-ND,A144090DKR-ND","35601K0JT","TE Connectivity Passive Product","TE Connectivity Passive Product","RES 3560 1K0 5%","816","1.49","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","3560, CGS","Active","1 kOhms","±5%","6W","Thick Film","Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","Nonstandard","-","0.457"" L x 0.270"" W (11.60mm x 6.85mm)","0.047"" (1.20mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/35601K0JT/9927516"
"https://www.ohmite.com/assets/images/res-rw.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/516/RW5S0FAR100FET.JPG","RW5S0FA1K00JE-ND","RW5S0FA1K00JE","Ohmite","Ohmite","RES SMD 1K OHM 5% 5W L BEND","0","1.39","0","1","Box","RW","Discontinued at DigiKey","1 kOhms","±5%","5W","Wirewound","-","±20ppm/°C","-55°C ~ 155°C","SMD, L-Bend","-","0.806"" L x 0.365"" W (20.47mm x 9.27mm)","0.406"" (10.31mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/RW5S0FA1K00JE/3830229"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773242&DocType=Data%20Sheet&DocLang=English&DocFormat=pdf&PartCntxt=6-1676966-9","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2405/5329%20%2813573%20Metric%29%2C%20J-Lead.JPG","A103581TR-ND,A103581CT-ND,A103581DKR-ND","SMF51K0JT","TE Connectivity Passive Product","TE Connectivity Passive Product","RES SMD 1K OHM 5% 5W 5329","5.348","1.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SM, CGS","Active","1 kOhms","±5%","5W","Metal Film","Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 200°C","5329 (13573 Metric), J-Lead","SMD","0.531"" L x 0.287"" W (13.50mm x 7.30mm)","0.280"" (7.10mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/SMF51K0JT/2367085"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-6&DocType=Data%20Sheet&DocLang=English&DocFormat=pdf&PartCntxt=1-2176403-5","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/TE-4320.jpg","A143836TR-ND,A143836CT-ND,A143836DKR-ND","35501K0JT","TE Connectivity Passive Product","TE Connectivity Passive Product","RES 3550 1K0 5%","3.267","1.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","3550, CGS","Active","1 kOhms","±5%","5W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","Nonstandard","-","0.433"" L x 0.197"" W (11.00mm x 5.00mm)","0.047"" (1.20mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/35501K0JT/9927262"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1203/RCP0505B.jpg","RCP0505B1K00JEB-ND","RCP0505B1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.4W 0505","0","1.23908","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0505 (1412 Metric)","0505","0.055"" L x 0.050"" W (1.40mm x 1.27mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0505B1K00JEB/5788900"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1146/RCP0505W.jpg","RCP0505W1K00JEB-ND","RCP0505W1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.4W 0505","0","1.23908","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0505 (1412 Metric)","0505","0.055"" L x 0.050"" W (1.40mm x 1.27mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0505W1K00JEB/5789980"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2587/RWS7%2C%2010.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4175/NonstdSMD.jpg","273-RWS71KJTR-ND","RWS7 1K J TR","Ohmite","Ohmite","7 WATTS WIREWOUND SMD 1KILOOHM 5","0","1.09753","0","300","Tape & Reel (TR)","RWS","Active","1 kOhms","±5%","7W","Wirewound","Pulse Withstanding","±20ppm/°C","-55°C ~ 275°C","Nonstandard","-","0.807"" L x 0.366"" W (20.50mm x 9.30mm)","0.406"" (10.31mm)","2","-","-","https://www.digikey.be/en/products/detail/ohmite/RWS7-1K-J-TR/16369754"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/926/RCP0603B.jpg","RCP0603B1K00JEB-ND","RCP0603B1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.5W 0603","0","1.09267","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.023"" (0.58mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0603B1K00JEB/5791060"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1262/RCP0603W.jpg","RCP0603W1K00JEB-ND","RCP0603W1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1.5W 0603","0","1.09267","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","1.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.023"" (0.58mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP0603W1K00JEB/5792140"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1883/RCP1206B.jpg","RCP1206B1K00JEB-ND","RCP1206B1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 2.4W 1206","0","0.91299","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","2.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.060"" W (3.10mm x 1.52mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP1206B1K00JEB/5793220"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1174/RCP1206W.jpg","RCP1206W1K00JEB-ND","RCP1206W1K00JEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 2.4W 1206","0","0.91299","0","1000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","2.4W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.060"" W (3.10mm x 1.52mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP1206W1K00JEB/5794299"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1890/RCP2512B.jpg","RCP2512B1K00JEA-ND","RCP2512B1K00JEA","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3.5W 2512","0","0.9015","0","4000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","3.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.124"" W (6.35mm x 3.15mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP2512B1K00JEA/5795377"
"https://www.vishay.com/docs/31098/rcp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/710/RCP2512W.jpg","RCP2512W1K00JEA-ND","RCP2512W1K00JEA","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 3.5W 2512","0","0.9015","0","4000","Tape & Reel (TR)","RCP","Active","1 kOhms","±5%","3.5W","Thick Film","Moisture Resistant","±150ppm/°C","-65°C ~ 155°C","2512 (6332 Metric)","2512","0.250"" L x 0.124"" W (6.35mm x 3.15mm)","0.025"" (0.64mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/RCP2512W1K00JEA/5796457"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773204-5&DocType=Data%20Sheet&DocLang=English&DocFormat=pdf&PartCntxt=8-2176401-3","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/TE-2816.jpg","A143582TR-ND,A143582CT-ND,A143582DKR-ND","35401K0JT","TE Connectivity Passive Product","TE Connectivity Passive Product","RES 3540 1K0 5%","3.029","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","3540, CGS","Active","1 kOhms","±5%","4W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","Nonstandard","2816","0.280"" L x 0.165"" W (7.10mm x 4.20mm)","0.047"" (1.20mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/35401K0JT/9927008"
"https://www.seielect.com/catalog/SEI-RPCQ.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/2512%20%286432%20Metric%29.jpg","738-RPCQ2512JT1K00TR-ND,738-RPCQ2512JT1K00CT-ND,738-RPCQ2512JT1K00DKR-ND","RPCQ2512JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES, PULSE, 2512, 1 KOHM, 5%, 4W","2.839","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RPCQ","Active","1 kOhms","±5%","4W","Thick Film","Anti-Sulfur, Automotive AEC-Q200, Pulse Withstanding","±100ppm/°C","-55°C ~ 155°C","2512 (6332 Metric)","2512","0.248"" L x 0.126"" W (6.30mm x 3.20mm)","0.035"" (0.90mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RPCQ2512JT1K00/26267023"
"https://www.te.com/usa-en/product-1-2176619-3.datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5544/MFG_SMQ.jpg","1712-SMQF21K0JTTR-ND,1712-SMQF21K0JTCT-ND,1712-SMQF21K0JTDKR-ND","SMQF21K0JT","TE Connectivity Passive Product","TE Connectivity Passive Product","SMQF2W 1K0 5%","1.817","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMQ","Active","1 kOhms","±5%","2W","Metal Film","Automotive AEC-Q200, Flame Retardant Coating, Safety","±100ppm/°C","-55°C ~ 150°C","4122 (10555 Metric), J-Lead","4122","0.413"" L x 0.217"" W (10.50mm x 5.50mm)","0.209"" (5.30mm)","2","-","-","https://www.digikey.be/en/products/detail/te-connectivity-passive-product/SMQF21K0JT/21316632"
