Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Grade","Qualification","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)","URL"
"https://www.vishay.com/docs/84215/vlmx234.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/751%7E6.541-5052.01-4%7E%7E2.jpg","VLMR234ABCA-GS08TR-ND,VLMR234ABCA-GS08CT-ND,VLMR234ABCA-GS08DKR-ND","VLMR234ABCA-GS08","Vishay Semiconductor Opto Division","Vishay Semiconductor Opto Division","LED RED SMD MINILED SMD","9.640","0.2242","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MiniLED","Active","Red","Standard","-","-","2000mcd","Rectangle with Flat Top","1.50mm x 0.90mm","2.2V","50mA","120°","Surface Mount","625nm","632nm","-","-","-","2-SMD, J-Lead","SMD MiniLED","2.20mm L x 1.40mm W","1.40mm","https://www.digikey.be/en/products/detail/vishay-semiconductor-opto-division/VLMR234ABCA-GS08/4504837"
"https://www.we-online.com/catalog/datasheet/150040SS73220.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/315/MFG_150040SS73220.jpg","732-13421-2-ND,732-13421-1-ND","150040SS73220","Würth Elektronik","Würth Elektronik","LED RED CLEAR 0402 SMD","1.768","0.39","100","1","Tape & Reel (TR),Cut Tape (CT)","WL-SMCC","Active","Red","-","Colorless","Clear","90mcd","Rectangle with Flat Top","1.00mm x 0.50mm","2V","20mA","120°","Surface Mount","630nm","645nm","-","-","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.35mm","https://www.digikey.be/en/products/detail/würth-elektronik/150040SS73220/9857944"
"https://www.rohm.com/datasheet?p=SML-010VT&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2521/FIG%2014%2C%201671%20T053.jpg","846-SML-010VTT86TR-ND,846-SML-010VTT86CT-ND,846-SML-010VTT86DKR-ND","SML-010VTT86","Rohm Semiconductor","Rohm Semiconductor","LED RED CLEAR 3020 SMD","1.183","0.2712","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SML-01","Active","Red","Standard","Colorless","Clear","6.3mcd","Rectangle with Flat Top","2.30mm x 1.60mm","2V","20mA","-","Surface Mount","-","650nm","-","-","-","1208 (3020 Metric)","3020(1208)","3.00mm L x 2.00mm W","1.50mm","https://www.digikey.be/en/products/detail/rohm-semiconductor/SML-010VTT86/637002"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/560/LED_SMD_Selector_Guide_Jun2020.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/540/597-3021-507F.JPG","350-2948-2-ND,350-2948-1-ND,350-2948-6-ND","5973021507F","Dialight","Dialight","LED RED CLEAR 1208 SMD","4.874","0.28","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","597","Active","Red","Standard","Colorless","Clear","6.3mcd","Rectangle with Flat Top","2.30mm x 1.60mm","2V","20mA","110°","Surface Mount","653nm","650nm","-","-","-","1208 (3020 Metric)","1208","3.00mm L x 2.00mm W","1.50mm","https://www.digikey.be/en/products/detail/dialight/5973021507F/2432495"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8456/SM0603HCL_B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/742/SM0603HCL.JPG","492-2524-2-ND,492-2524-1-ND,492-2524-6-ND","SM0603HCL","Bivar Inc.","Bivar Inc.","LED RED CLEAR 0603 SMD","5.918","0.2952","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","11.5mcd","Rectangle with Flat Top","1.00mm x 0.80mm","1.9V","2mA","130°","Surface Mount","631nm","645nm","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.80mm","https://www.digikey.be/en/products/detail/bivar-inc/SM0603HCL/3095516"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8456/SM0805HCL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4844/492_0805%20%282012%20Metric%29.JPG","492-2281-2-ND,492-2281-1-ND,492-2281-6-ND","SM0805HCL","Bivar Inc.","Bivar Inc.","LED RED CLEAR 0805 SMD","1.306","0.3379","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Independent","Colorless","Clear","11.5mcd","Rectangle with Flat Top","1.40mm x 1.20mm","1.9V","2mA","130°","Surface Mount","631nm","645nm","-","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.20mm W","0.80mm","https://www.digikey.be/en/products/detail/bivar-inc/SM0805HCL/3095529"
"https://www.lumex.com/datasheet/files/SML-LX23SIC-TR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/390/SML-LX23.jpg","67-1722-2-ND,67-1722-1-ND,67-1722-6-ND","SML-LX23SIC-TR","Lumex Opto/Components Inc.","Lumex Opto/Components Inc.","LED RED CLEAR SMD","5.927","0.4189","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","300mcd","Rectangle with Flat Top","2.00mm x 1.40mm","2V","20mA","90°","Surface Mount","-","636nm","-","-","-","2-SMD, J-Lead","SMD","3.00mm L x 2.00mm W","1.40mm","https://www.digikey.be/en/products/detail/lumex-opto-components-inc/SML-LX23SIC-TR/467562"
"https://www.we-online.com/catalog/datasheet/150224SS73100.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2545/Mfg_WL-SMTW_2214.jpg","732-11399-2-ND,732-11399-1-ND,732-11399-6-ND","150224SS73100","Würth Elektronik","Würth Elektronik","LED RED CLEAR 2SMD","1.907","0.282","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WL-SMTW","Active","Red","Independent","Colorless","Clear","130mcd","Rectangle with Flat Top","-","2.1V","20mA","120°","Surface Mount","636nm","652nm","-","-","-","2-SMD, J-Lead","2-SMD","2.00mm L x 1.40mm W","1.31mm","https://www.digikey.be/en/products/detail/würth-elektronik/150224SS73100/7315743"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8898/MFG_1516_QBLP677B-RD-2897.jpg","1516-QBLP677B-RD-2897TR-ND","QBLP677B-RD-2897","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 4PLCC SMD","2.000","Active","0","2000","Tape & Reel (TR)","PLCC","Active","Red","Independent","Colorless","Clear","4200mcd","Round with Flat Top","2.35mm Dia","2.1V","50mA","120°","Surface Mount","625nm","630nm","-","-","-","4-SMD, J-Lead","4-PLCC","3.20mm L x 2.70mm W","2.05mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP677B-RD-2897/29267432"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8898/MFG_1516_QBLP677AD-XX.jpg","1516-QBLP677BD-RD-2897TR-ND","QBLP677BD-RD-2897","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR DOME LENS 4PLCC SM","4.000","Active","0","2000","Tape & Reel (TR)","PLCC","Active","Red","Independent","Colorless","Clear","17500mcd","Round with Domed Top","2.40mm Dia","2.2V","50mA","30°","Surface Mount","620nm","630nm","-","-","-","4-SMD, J-Lead","4-PLCC","3.20mm L x 2.70mm W","3.80mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP677BD-RD-2897/29267420"
"https://look.ams-osram.com/m/2f27dd3308e66345/original/LS-E6SF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2292/Advanced-Power-TOPLED.jpg","475-LSE6SF-AABB-1-3A4B-50-R18-ZTR-ND,475-LSE6SF-AABB-1-3A4B-50-R18-ZCT-ND,475-LSE6SF-AABB-1-3A4B-50-R18-ZDKR-ND","LS E6SF-AABB-1-3A4B-50-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR 4PLCC SMD","8.980","0.1994","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Power TOPLED®","Active","Red","-","Colorless","Clear","1960mcd","Round with Flat Top","2.40mm Dia","2.15V","50mA","120°","Surface Mount","633nm","645nm","-","-","-","4-PLCC","4-PLCC","3.20mm L x 1.30mm W","2.10mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-E6SF-AABB-1-3A4B-50-R18-Z/17629156"
"https://www.americanbrightled.com/pdffiles/led-components/smt/BL-HUB36G-AV-TRB.pdf","-","2007-BL-HUB36G-AV-TRBTR-ND,2007-BL-HUB36G-AV-TRBCT-ND,2007-BL-HUB36G-AV-TRBDKR-ND","BL-HUB36G-AV-TRB","American Bright Optoelectronics Corporation","American Bright Optoelectronics Corporation","0603 ULTRA RED SMT, SUPER THIN W","8.652","Active","0","32000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Independent","Colorless","Clear","50mcd","Rectangle with Flat Top","1.00mm x 0.80mm","2V","20mA","120°","Surface Mount","632nm","645nm","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.35mm","https://www.digikey.be/en/products/detail/american-bright-optoelectronics-corporation/BL-HUB36G-AV-TRB/22486928"
"https://www.americanbrightled.com/pdffiles/led-components/smt/BL-HUB34E-AV-TRB.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/699/BL-HUB34E-AV-TRB.jpg","BL-HUB34E-AV-TRBTR-ND,BL-HUB34E-AV-TRBCT-ND,BL-HUB34E-AV-TRBDKR-ND","BL-HUB34E-AV-TRB","American Bright Optoelectronics Corporation","American Bright Optoelectronics Corporation","LED RED CLEAR 0802 SMD","24.000","Active","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","-","Colorless","Clear","50mcd","Rectangle with Domed Top","1.70mm x 0.60mm","2V","20mA","130°","Surface Mount","632nm","645nm","-","-","-","2-SMD, No Lead","0802","2.10mm L x 0.60mm W","1.10mm","https://www.digikey.be/en/products/detail/american-bright-optoelectronics-corporation/BL-HUB34E-AV-TRB/9678179"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/402/HLMP-%286%2CQ%29xxxA%2CMV6x00A.pdf","-","HLMPQ155AGREL-ND","HLMPQ155AGR","Everlight Electronics Co Ltd","Everlight Electronics Co Ltd","LED RED CLEAR T-3/4 SMD","2.000","Active","0","1000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","50mcd","Round with Domed Top","1.75mm Dia","1.8V","20mA","25°","Surface Mount","-","660nm","-","-","-","2-SMD, Gull Wing","T-3/4","2.20mm L x 2.10mm W","2.92mm","https://www.digikey.be/en/products/detail/everlight-electronics-co-ltd/HLMPQ155AGR/2691213"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7201/QTLP600C7TR-QT19-21SDRC-S530-A3-TR8%20-V2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/QTLP600C.jpg","1080-1400-2-ND,1080-1400-1-ND,1080-1400-6-ND","QTLP600C7TR","Everlight Electronics Co Ltd","Everlight Electronics Co Ltd","LED RED CLEAR 0603 SMD","6.907","0.0947","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","20mcd","Rectangle with Flat Top","1.20mm x 0.80mm","1.9V","20mA","100°","Surface Mount","645nm","660nm","-","-","-","0603 (1608 Metric)","-","1.60mm L x 0.80mm W","0.80mm","https://www.digikey.be/en/products/detail/everlight-electronics-co-ltd/QTLP600C7TR/2675891"
"https://www.kingbrightusa.com/images/catalog/SPEC/APED3528SURC.pdf","-","APED3528SURC-ND","APED3528SURC","Kingbright","Kingbright","LED RED CLEAR 2SMD","1.500","Active","0","500","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","500mcd","Round with Domed Top","2.60mm Dia","1.9V","20mA","40°","Surface Mount","628nm","640nm","-","-","-","2-SMD, No Lead","2-SMD","3.50mm L x 2.80mm W","3.40mm","https://www.digikey.be/en/products/detail/kingbright/APED3528SURC/2781725"
"https://www.qt-brightek.com/datasheet/QBLP631-R3A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_QBLP631-R3.jpg","1516-QBLP631-R3ATR-ND,1516-QBLP631-R3ACT-ND,1516-QBLP631-R3ADKR-ND","QBLP631-R3A","QT Brightek (QTB)","QT Brightek (QTB)","0805 LED RED  631NM DOMINANT, 63","2.938","0.1037","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP631","Active","Red","Independent","Colorless","Clear","54mcd","Square with Flat Top","1.30mm x 1.25mm","2V","10mA","140°","Surface Mount","631nm","639nm","-","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.90mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP631-R3A/23026406"
"https://look.ams-osram.com/m/176539b7cf5e1ace/original/LS-T67K.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/695/MFG_LT-T673.jpg","475-LST67K-J1K2-1-0-2-R33-ZTR-ND,475-LST67K-J1K2-1-0-2-R33-ZCT-ND,475-LST67K-J1K2-1-0-2-R33-ZDKR-ND","LS T67K-J1K2-1-0-2-R33-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR 2PLCC SMD","8.724","0.1087","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TOPLED®","Active","Red","Standard","Colorless","Clear","7.85mcd","Round with Flat Top","2.40mm Dia","1.8V","2mA","120°","Surface Mount","630nm","643nm","-","-","-","2-PLCC","2-PLCC","3.20mm L x 2.80mm W","2.10mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-T67K-J1K2-1-0-2-R33-Z/808896"
"https://look.ams-osram.com/m/176539b7cf5e1ace/original/LS-T67K.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/695/MFG_LT-T673.jpg","475-LST67K-K1L2-1-ZTR-ND,475-LST67K-K1L2-1-ZCT-ND,475-LST67K-K1L2-1-ZDKR-ND","LS T67K-K1L2-1-0-2-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED CLEAR 2PLCC SMD","14.275","0.1149","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TOPLED®","Active","Red","Standard","Colorless","Clear","12.55mcd","Round with Flat Top","2.40mm Dia","1.8V","2mA","120°","Surface Mount","630nm","643nm","-","-","-","2-PLCC","2-PLCC","3.20mm L x 2.80mm W","2.10mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-T67K-K1L2-1-0-2-R18-Z/1938797"
"https://www.qt-brightek.com/datasheet/QBLP631-R3-2943.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6191/MFG_QBLP631-R3-2943.jpg","1516-QBLP631-R3-2943TR-ND,1516-QBLP631-R3-2943CT-ND,1516-QBLP631-R3-2943DKR-ND","QBLP631-R3-2943","QT Brightek (QTB)","QT Brightek (QTB)","0805 LED RED 630NM DOMINANT, 640","2.835","0.1193","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP631","Active","Red","Independent","White","Diffused","104mcd","Square with Flat Top","1.30mm x 1.25mm","1.95V","20mA","140°","Surface Mount","630nm","640nm","-","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.90mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP631-R3-2943/23026409"
"https://look.ams-osram.com/m/7ebaae268447acbc/original/LS-L29K.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/LS%20L89K-H1J2-1%2CLS%20L29K-H1J2-1.JPG","475-LSL29K-G1H2-1-0-2-R18-ZTR-ND,475-LSL29K-G1H2-1-0-2-R18-ZCT-ND,475-LSL29K-G1H2-1-0-2-R18-ZDKR-ND","LS L29K-G1H2-1-0-2-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED DIFFUSED 0603 SMD","44.577","0.1429","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMARTLED® 0603","Obsolete","Red","Standard","Colorless","Diffused","3.15mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","630nm","643nm","-","Automotive","AEC-Q101","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-L29K-G1H2-1-0-2-R18-Z/2205624"
"https://look.ams-osram.com/m/1ce9402ea49508df/original/LS-L296.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/475_0603%20%281608%20metric%29.jpg","475-LSL296-P2Q2-1-0-20-R18-ZTR-ND,475-LSL296-P2Q2-1-0-20-R18-ZCT-ND,475-LSL296-P2Q2-1-0-20-R18-ZDKR-ND","LS L296-P2Q2-1-0-20-R18-Z","ams-OSRAM USA INC.","ams-OSRAM USA INC.","LED RED DIFFUSED 0603 SMD","62.310","0.1515","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMARTLED® 0603","Obsolete","Red","Standard","White","Diffused","84mcd","Rectangle with Flat Top","1.30mm x 0.80mm","2V","20mA","160°","Surface Mount","630nm","-","-","-","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm","https://www.digikey.be/en/products/detail/ams-osram-usa-inc/LS-L296-P2Q2-1-0-20-R18-Z/1938792"
"https://s3-us-west-2.amazonaws.com/catsy.557/C18369B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/697/Dialight-5973005507F.jpg","350-4374-2-ND,350-4374-1-ND,350-4374-6-ND","5973005507F","Dialight","Dialight","LED RED 0603 SMD","10.048","0.1747","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","597","Obsolete","Red","Standard","-","-","90mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2V","20mA","-","Surface Mount","630nm","-","-","-","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.68mm","https://www.digikey.be/en/products/detail/dialight/5973005507F/9385429"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/655/QTLP650%28C%2CD%29-2%2C3%2C4%2C7%2CB.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/402/QTLP650C.jpg","1080-1417-2-ND,1080-1417-1-ND,1080-1417-6-ND","QTLP650D2TR","Everlight Electronics Co Ltd","Everlight Electronics Co Ltd","LED RED DIFFUSED 1206 SMD","7.813","0.1736","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Standard","-","Diffused","8mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2V","20mA","140°","Surface Mount","630nm","635nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.30mm","https://www.digikey.be/en/products/detail/everlight-electronics-co-ltd/QTLP650D2TR/2675908"
"https://www.qt-brightek.com/datasheet/QBLP653-R5.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6152/MFG_QBLP653-R_S_Y_O_AG1_IR.jpg","1516-QBLP653-R5TR-ND,1516-QBLP653-R5CT-ND,1516-QBLP653-R5DKR-ND","QBLP653-R5","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 1208 SMD","1.014","0.1946","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP653","Active","Red","Standard","Colorless","Clear","700mcd","Round with Domed Top","1.80mm Dia","1.8V","5mA","15°","Surface Mount","621nm","-","-","-","-","1209 (3224 Metric)","1208","3.20mm L x 2.40mm W","2.65mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP653-R5/19287201"
"https://www.qt-brightek.com/datasheet/QBLP653-S5.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6152/MFG_QBLP653-R_S_Y_O_AG1_IR.jpg","1516-QBLP653-S5TR-ND,1516-QBLP653-S5CT-ND,1516-QBLP653-S5DKR-ND","QBLP653-S5","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 1208 SMD","1.352","0.2123","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP653","Active","Red","Standard","Colorless","Clear","450mcd","Round with Domed Top","1.80mm Dia","1.8V","5mA","15°","Surface Mount","640nm","649nm","-","-","-","1209 (3224 Metric)","1208","3.20mm L x 2.40mm W","2.65mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP653-S5/19287208"
"https://docs.broadcom.com/docs/AV02-0975EN","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2523/FIG%2021%20HIGHLIGHTED%20%20PINK%20T052%201579.jpg","516-HSMC-C177TR-ND,516-HSMC-C177CT-ND,516-HSMC-C177DKR-ND","HSMC-C177","Broadcom Limited","Broadcom Limited","LED RED DIFFUSED 0805 SMD","15.130","0.2513","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","Red","Standard","White","Diffused","90mcd","Rectangle with Flat Top","2.00mm x 1.25mm","1.9V","20mA","130°","Surface Mount","626nm","637nm","-","-","-","0805 (2012 Metric)","0805","2.00mm L x 1.25mm W","0.40mm","https://www.digikey.be/en/products/detail/broadcom-limited/HSMC-C177/1235191"
"https://docs.broadcom.com/docs/AV02-3609EN","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/536/HLMP-P156.jpg","HLMP-P205-F0031-ND","HLMP-P205-F0031","Broadcom Limited","Broadcom Limited","LED RED CLEAR ZBEND SMD","4.500","Active","0","1500","Tape & Reel (TR)","HLMP-Pxxx","Active","Red","Standard","Colorless","Clear","8mcd","Round with Flat Top","1.78mm Dia","1.8V","10mA","125°","Surface Mount","626nm","635nm","-","-","-","2-SMD, Z-Bend","Z-Bend","2.09mm L x 2.21mm W","2.44mm","https://www.digikey.be/en/products/detail/broadcom-limited/HLMP-P205-F0031/1235180"
"http://www.inolux-corp.com/datasheet/SMDLED/Mono%20Color%20Top%20View/IN-S42BT%20Series_V1.0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/204/IN-S42BT.jpg","1830-IN-S42BTR-ND,1830-IN-S42BCT-ND,1830-IN-S42BDKR-ND","IN-S42BTR","Inolux","Inolux","LED RED CLEAR 0402 SMD","643","0.0984","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IN-S42BT","Active","Red","-","-","Clear","100mcd","Rectangle with Flat Top","0.70mm x 0.50mm","2.1V","20mA","120°","Surface Mount","622nm","625nm","-","-","-","0402 (1005 Metric)","0402","1.00mm L x 0.50mm W","0.50mm","https://www.digikey.be/en/products/detail/inolux/IN-S42BTR/10384742"
"https://www.qt-brightek.com/datasheet/QBLP650-S3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5849/MFG_1516_QBLP650-S3.jpg","1516-QBLP650-S3TR-ND,1516-QBLP650-S3CT-ND,1516-QBLP650-S3DKR-ND","QBLP650-S3","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 1206 SMD","790","0.1407","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP650","Active","Red","Standard","Colorless","Clear","25mcd","Rectangle with Flat Top","2.00mm x 1.60mm","2.0V","20mA","140°","Surface Mount","640nm","660nm","-","-","-","1206 (3216 Metric)","1206","3.20mm L x 1.60mm W","1.20mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP650-S3/18666386"
"https://www.qt-brightek.com/datasheet/QBLP653-S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6152/MFG_QBLP653-R_S_Y_O_AG1_IR.jpg","1516-QBLP653-STR-ND,1516-QBLP653-SCT-ND,1516-QBLP653-SDKR-ND","QBLP653-S","QT Brightek (QTB)","QT Brightek (QTB)","LED RED CLEAR 1208 SMD","759","0.2132","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","QBLP653","Active","Red","Standard","Colorless","Clear","1400mcd","Round with Domed Top","1.80mm Dia","2V","20mA","15°","Surface Mount","640nm","650nm","-","-","-","1209 (3224 Metric)","1208","3.20mm L x 2.40mm W","2.65mm","https://www.digikey.be/en/products/detail/qt-brightek-qtb/QBLP653-S/19287213"
"https://www.paralightusa.com/wp-content/uploads/DS-83-23-0008G-LC292JECT-5A-U1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8911/MFG_LC292LBCT-5A-U1.jpg","5366-LC292JECT-5A-U1TR-ND,5366-LC292JECT-5A-U1CT-ND,5366-LC292JECT-5A-U1DKR-ND","LC292JECT-5A-U1","PARA LIGHT","PARA LIGHT","1.0X0.5MM SUPER RED SMD LED","4.962","0.057","100","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Red","Independent","Colorless","Clear","45mcd","Rectangle with Flat Top","0.70mm x 0.50mm","1.85V","5mA","120°","Surface Mount","620nm","-","-","-","-","0402 (1005 Metric)","Chip LED","1.00mm L x 0.50mm W","0.40mm","https://www.digikey.be/en/products/detail/para-light/LC292JECT-5A-U1/26692425"
